year,award,outcome,title,author,published
2017,Best Novel,Finalist,Spoonbenders,Daryl Gregory,Knopf
2017,Best Novel,Finalist,Amberlough,Lara Elena Donnelly,Tor
2017,Best Novel,Finalist,The Strange Case of the Alchemist’s Daughter,Theodora Goss,Saga Press
2017,Best Novel,Finalist,The Stone Sky,N. K. Jemisin,Orbit US
2017,Best Novel,Finalist,Six Wakes,Mur Lafferty,Orbit US
2017,Best Novel,Finalist,Jade City,Fonda Lee,Orbit US
2017,Best Novel,Finalist,Autonomous,Annalee Newitz,Tor
2017,Best Novella,Finalist,“River of Teeth”,Sarah Gailey,Tor.com
2017,Best Novella,Finalist,“Passing Strange”,Ellen Klages,Tor.com
2017,Best Novella,Finalist,“And Then There Were (N-One)”,Sarah Pinsker,Uncanny
2017,Best Novella,Finalist,“Barry’s Deal”,Lawrence M. Schoen,NobleFusion Press
2017,Best Novella,Finalist,“All Systems Red”,Martha Wells,Tor.com
2017,Best Novella,Finalist,“The Black Tides of Heaven”,Jy Yang,Tor.com
2017,Best Novelette,Finalist,“Dirty Old Town”,Richard Bowes,The Magazine of Fantasy and Science Fiction
2017,Best Novelette,Finalist,“Weaponized Math”,Jonathan P. Brazee,LMBPN Publishing
2017,Best Novelette,Finalist,“Wind Will Rove”,Sarah Pinsker,Asimov’s Magazine
2017,Best Novelette,Finalist,“A Series of Steaks”,Vina Jie-Min Prassad,Clarkesworld
2017,Best Novelette,Finalist,“A Human Stain”,Kelly Robson,Tor.com
2017,Best Novelette,Finalist,“Small Changes Over Long Periods of Time”,K. M. Szpara,Uncanny
2017,Best Short Story,Finalist,“The Last Novelist (or A Dead Lizard in the Yard)”,Matthew Kressel,Tor.com
2017,Best Short Story,Finalist,“Fandom for Robots”,Vina Jie-Min Prassad,Uncanny
2017,Best Short Story,Finalist,“Welcome to Your Authentic Indian Experience™”,Rebecca Roanhorse,Apex Magazine
2017,Best Short Story,Finalist,"“Utopia, LOL”",Jamie Wahls,Strange Horizons
2017,Best Short Story,Finalist,“Clearly Lettered in a Mostly Steady Hand”,Fran Wilde,Uncanny
2017,Best Short Story,Finalist,“Carnival Nine”,Caroline M. Yoachim,Beneath Ceaseless Skies
2016,Best Novel,Winner,All the Birds in the Sky,Charlie Jane Anders,Tor
2016,Best Novel,Finalist,Borderline,Mishell Baker,Saga Press
2016,Best Novel,Finalist,The Obelisk Gate,N. K. Jemisin,Orbit US
2016,Best Novel,Finalist,Ninefox Gambit,Yoon Ha Lee,Solaris US
2016,Best Novel,Finalist,Everfair,Nisi Shawl,Tor
2016,Best Novella,Finalist,“Runtime”,S. B. Divya,Tor.com
2016,Best Novella,Finalist,“The Dream-Quest of Vellitt Boe”,Kij Johnson,Tor.com
2016,Best Novella,Finalist,“The Ballad of Black Tom”,Victor Lavalle,Tor.com
2016,Best Novella,Winner,“Every Heart a Doorway”,Seanan Mcguire,Tor.com
2016,Best Novella,Finalist,“The Liar”,John P. Murphy,The Magazine of Fantasy and Science Fiction
2016,Best Novella,Finalist,“A Taste of Honey”,Kai Ashante Wilson,Tor.com
2016,Best Novelette,Finalist,“Blood Grains Speak Through Memories”,Jason Sanford,Beneath Ceaseless Skies
2016,Best Novelette,Winner,“The Long Fall Up”,William Ledbetter,The Magazine of Fantasy and Science Fiction
2016,Best Novelette,Finalist,“Sooner or Later Everything Falls Into the Sea”,Sarah Pinsker,Lightspeed Magazine
2016,Best Novelette,Finalist,“The Orangery”,Bonnie Jo Stufflebeam,Beneath Ceaseless Skies
2016,Best Novelette,Finalist,“The Jewel and Her Lapidary”,Fran Wilde,Tor.com
2016,Best Novelette,Finalist,“You’ll Surely Drown Here If You Stay”,Alyssa Wong,Uncanny
2016,Best Short Story,Finalist,“Our Talons Can Crush Galaxies”,Brooke Bolander,Uncanny
2016,Best Short Story,Winner,“Seasons of Glass and Iron”,Amal El-Mohtar,The Starlit Wood
2016,Best Short Story,Finalist,“Sabbath Wine”,Barbara Krasnoff,Clockwork Phoenix 5
2016,Best Short Story,Finalist,“Things With Beards”,Sam J. Miller,Clarkesworld
2016,Best Short Story,Finalist,“This Is Not a Wardrobe Door”,A. Merc Rustad,Fireside Magazine
2016,Best Short Story,Finalist,“A Fist of Permutations in Lightning and Wildflowers”,Alyssa Wong,Tor.com
2016,Best Short Story,Finalist,“Welcome to the Medical Clinic at the Interplanetary Relay Station│Hours Since the Last Patient Death: 0”,Caroline M. Yoachim,Lightspeed Magazine
2015,Best Novel,Finalist,Raising Caine,Charles E. Gannon,Baen
2015,Best Novel,Finalist,The Fifth Season,N. K. Jemisin,Orbit US
2015,Best Novel,Finalist,Ancillary Mercy,Ann Leckie,Orbit US
2015,Best Novel,Finalist,The Grace of Kings,Ken Liu,Saga Press
2015,Best Novel,Winner,Uprooted,Naomi Novik,Del Rey
2015,Best Novel,Finalist,Barsk: The Elephants’ Graveyard,Lawrence M. Schoen,Tor
2015,Best Novel,Finalist,Updraft,Fran Wilde,Tor
2015,Best Novella,Finalist,“Wings of Sorrow and Bone”,Beth Cato,Harper Voyager Impulse
2015,Best Novella,Finalist,“The Bone Swans of Amandale”,C. S. E. Cooney,no publishing information available
2015,Best Novella,Finalist,“The New Mother”,Eugene Fischer,Asimov’s Magazine
2015,Best Novella,Finalist,“The Pauper Prince and the Eucalyptus Jinn”,Usman T. Malik,Tor.com
2015,Best Novella,Winner,“Binti”,Nnedi Okorafor,Tor.com
2015,Best Novella,Finalist,“Waters of Versailles”,Kelly Robson,Tor.com
2015,Best Novelette,Finalist,“Rattlesnakes and Men”,Michael Bishop,Asimov’s Magazine
2015,Best Novelette,Finalist,“And You Shall Know Her by the Trail of Dead”,Brooke Bolander,Lightspeed Magazine
2015,Best Novelette,Finalist,“Grandmother-nai-Laylit’s Cloth of Winds”,Rose Lemberg,Beneath Ceaseless Skies
2015,Best Novelette,Finalist,“The Ladies’ Aquatic Gardening Society”,Henry Lien,Asimov’s Magazine
2015,Best Novelette,Finalist,“The Deepwater Bride”,Tamsyn Muir,The Magazine of Fantasy and Science Fiction
2015,Best Novelette,Winner,“Our Lady of the Open Road”,Sarah Pinsker,Asimov’s Magazine
2015,Best Short Story,Finalist,“Madeleine”,Amal El-Mohtar,Lightspeed Magazine
2015,Best Short Story,Finalist,“Cat Pictures Please”,Naomi Kritzer,Clarkesworld
2015,Best Short Story,Finalist,“Damage”,David D. Levine,Tor.com
2015,Best Short Story,Finalist,“When Your Child Strays from God”,Sam J. Miller,Clarkesworld
2015,Best Short Story,Finalist,“Today I Am Paul”,Martin L. Shoemaker,Clarkesworld
2015,Best Short Story,Winner,“Hungry Daughters of Starving Mothers”,Alyssa Wong,Nightmare Magazine
2014,Best Novel,Finalist,The Three-Body Problem,Cixin Liu,Tor
2014,Best Novel,Finalist,Trial By Fire,Charles E. Gannon,Baen
2014,Best Novel,Winner,Annihilation,Jeff Vandermeer,"Farrar, Straus and Giroux"
2014,Best Novel,Finalist,The Goblin Emperor,Katherine Addison,Tor
2014,Best Novel,Finalist,Ancillary Sword,Ann Leckie,Orbit US
2014,Best Novel,Finalist,Coming Home,Jack Mcdevitt,Ace
2014,Best Novella,Finalist,“We Are All Completely Fine”,Daryl Gregory,Tachyon
2014,Best Novella,Winner,“Yesterday’s Kin”,Nancy Kress,Tachyon
2014,Best Novella,Finalist,“The Regular”,Ken Liu,no publishing information available
2014,Best Novella,Finalist,“The Mothers of Voorhisville”,Mary Rickert,Tor.com
2014,Best Novella,Finalist,“Calendrical Regression”,Lawrence M. Schoen,no publishing information available
2014,Best Novella,Finalist,“Grand Jeté (The Great Leap)”,Rachel Swirsky,Subterranean
2014,Best Novelette,Finalist,“Sleep Walking Now and Then”,Richard Bowes,Tor.com
2014,Best Novelette,Finalist,“The Magician and Laplace’s Demon”,Tom Crosshill,Clarkesworld
2014,Best Novelette,Winner,“A Guide to the Fruits of Hawai’i”,Alaya Dawn Johnson,The Magazine of Fantasy and Science Fiction
2014,Best Novelette,Finalist,“The Husband Stitch”,Carmen Maria Machado,Granta
2014,Best Novelette,Finalist,“We Are the Cloud”,Sam J. Miller,Lightspeed Magazine
2014,Best Novelette,Finalist,“The Devil in America”,Kai Ashante Wilson,Tor.com
2014,Best Short Story,Finalist,“The Breath of War”,Aliette De Bodard,Beneath Ceaseless Skies
2014,Best Short Story,Finalist,"“When It Ends, He Catches Her”",Eugie Foster,Daily Science Fiction
2014,Best Short Story,Finalist,“The Meeker and the All-Seeing Eye”,Matthew Kressel,Clarkesworld
2014,Best Short Story,Finalist,“The Vaporization Enthalpy of a Peculiar Pakistani Family”,Usman T. Malik,no publishing information available
2014,Best Short Story,Finalist,“A Stretch of Highway Two Lanes Wide”,Sarah Pinsker,The Magazine of Fantasy and Science Fiction
2014,Best Short Story,Winner,“Jackalope Wives”,Ursula Vernon,Apex Magazine
2014,Best Short Story,Finalist,“The Fisher Queen”,Alyssa Wong,The Magazine of Fantasy and Science Fiction
2013,Best Novel,Finalist,We Are All Completely Beside Ourselves,Karen Joy Fowler,Marian Wood
2013,Best Novel,Finalist,The Ocean at the End of the Lane,Neil Gaiman,Morrow
2013,Best Novel,Finalist,Fire With Fire,Charles E. Gannon,Baen
2013,Best Novel,Finalist,Hild,Nicola Griffith,"Farrar, Straus and Giroux"
2013,Best Novel,Winner,Ancillary Justice,Ann Leckie,Orbit US
2013,Best Novel,Finalist,The Red: First Light,Linda Nagata,Mythic Island Press LLC
2013,Best Novel,Finalist,A Stranger in Olondria,Sofia Samatar,Small Beer
2013,Best Novel,Finalist,The Golem and the Jinni,Helene Wecker,Harper
2013,Best Novella,Finalist,“Wakulla Springs”,Andy Duncan,Ellen Klages
2013,Best Novella,Winner,“The Weight of the Sunrise”,Vylar Kaftan,Asimov’s Magazine
2013,Best Novella,Finalist,“Annabel Lee”,Nancy Kress,Arc Manor
2013,Best Novella,Finalist,“Burning Girls”,Veronica Schanoes,Tor.com
2013,Best Novella,Finalist,“Trial of the Century”,Lawrence M. Schoen,no publishing information available
2013,Best Novella,Finalist,Six-Gun Snow White,Catherynne M. Valente,Subterranean
2013,Best Novelette,Finalist,“Paranormal Romance”,Christopher Barzak,Lightspeed Magazine
2013,Best Novelette,Winner,“The Waiting Stars”,Aliette De Bodard,no publishing information available
2013,Best Novelette,Finalist,“They Shall Salt the Earth with Seeds of Glass”,Alaya Dawn Johnson,Asimov’s Magazine
2013,Best Novelette,Finalist,“Pearl Rehabilitative Colony for Ungrateful Daughters”,Henry Lien,Asimov’s Magazine
2013,Best Novelette,Finalist,“The Litigation Master and the Monkey King”,Ken Liu,Lightspeed Magazine
2013,Best Novelette,Finalist,"“In Joy, Knowing the Abyss Behind”",Sarah Pinsker,Strange Horizons
2013,Best Short Story,Finalist,“The Sounds of Old Earth”,Matthew Kressel,Lightspeed Magazine
2013,Best Short Story,Finalist,“Selkie Stories Are for Losers”,Sofia Samatar,Strange Horizons
2013,Best Short Story,Finalist,“Selected Program Notes from the Retrospective Exhibition of Theresa Rosenberg Latimer”,Kenneth Schneyer,Clockwork Phoenix 4
2013,Best Short Story,Winner,"“If You Were a Dinosaur, My Love”",Rachel Swirsky,Apex Magazine
2013,Best Short Story,Finalist,"“Alive, Alive Oh”",Sylvia Spruck Wrigley,Lightspeed Magazine
2012,Best Novel,Finalist,Throne of the Crescent Moon,Saladin Ahmed,DAW
2012,Best Novel,Finalist,Ironskin,Tina Connolly,Tor
2012,Best Novel,Finalist,The Killing Moon,N. K. Jemisin,Orbit US
2012,Best Novel,Finalist,The Drowning Girl,Caitlín R. Kiernan,Roc
2012,Best Novel,Finalist,Glamour in Glass,Mary Robinette Kowal,Tor
2012,Best Novel,Winner,2312,Kim Stanley Robinson,Orbit US
2012,Best Novella,Finalist,"“On a Red Station, Drifting”",Aliette De Bodard,no publishing information available
2012,Best Novella,Finalist,“The Stars Do Not Lie”,Jay Lake,Asimov’s Magazine
2012,Best Novella,Winner,"“After the Fall, Before the Fall, During the Fall”",Nancy Kress,Tachyon
2012,Best Novella,Finalist,“All the Flavors”,Ken Liu,GigaNotoSaurus
2012,Best Novella,Finalist,“Katabasis”,Robert Reed,The Magazine of Fantasy and Science Fiction
2012,Best Novella,Finalist,“Barry’s Tale”,Lawrence M. Schoen,no publishing information available
2012,Best Novelette,Finalist,“The Pyre of New Day”,Catherine Asaro,no publishing information available
2012,Best Novelette,Winner,“Close Encounters”,Andy Duncan,no publishing information available
2012,Best Novelette,Finalist,“The Waves”,Ken Liu,Asimov’s Magazine
2012,Best Novelette,Finalist,“The Finite Canvas”,Brit Mandelo,Tor.com
2012,Best Novelette,Finalist,"“Swift, Brutal Retaliation”",Meghan Mccarron,Tor.com
2012,Best Novelette,Finalist,“Portrait of Lisane da Patagnia”,Rachel Swirsky,Tor.com
2012,Best Novelette,Finalist,“Fade to White”,Catherynne M. Valente,Clarkesworld
2012,Best Short Story,Finalist,“Robot”,Helena Bell,Clarkesworld
2012,Best Short Story,Winner,“Immersion”,Aliette De Bodard,Clarkesworld
2012,Best Short Story,Finalist,"“Fragmentation, or Ten Thousand Goodbyes”",Tom Crosshill,Clarkesworld
2012,Best Short Story,Finalist,“Nanny’s Day”,Leah Cypess,Asimov’s Magazine
2012,Best Short Story,Finalist,“Give Her Honey When You Hear Her Scream”,Maria Dahvana Headley,Lightspeed Magazine
2012,Best Short Story,Finalist,“The Bookmaking Habits of Select Species”,Ken Liu,Lightspeed Magazine
2012,Best Short Story,Finalist,“Five Ways to Fall in Love on Planet Porcelain”,Cat Rambo,no publishing information available
2011,Best Novel,Finalist,Embassytown,China Miéville,Del Rey
2011,Best Novel,Finalist,God’s  War,Kameron Hurley,Night Shade
2011,Best Novel,Finalist,The Kingdom of Gods,N. K. Jemisin,Orbit US
2011,Best Novel,Finalist,Firebird,Jack Mcdevitt,Ace
2011,Best Novel,Finalist,Mechanique: A Tale of the Circus Tresaulti,Genevieve Valentine,Prime Books
2011,Best Novel,Winner,Among Others,Jo Walton,Tor
2011,Best Novella,Finalist,“With Unclean Hands”,Adam-Troy Castro,Analog
2011,Best Novella,Finalist,“The Ice Owl”,Carolyn Gilman,The Magazine of Fantasy and Science Fiction
2011,Best Novella,Winner,“The Man Who Bridged the Mist”,Kij Johnson,Asimov’s Magazine
2011,Best Novella,Finalist,“Kiss Me Twice”,Mary Robinette Kowal,Asimov’s Magazine
2011,Best Novella,Finalist,“The Man Who Ended History: A Documentary”,Ken Liu,no publishing information available
2011,Best Novella,Finalist,“Silently and Very Fast”,Catherynne M. Valente,Clarkesworld
2011,Best Novelette,Finalist,"“Six Months, Three Days”",Charlie Jane Anders,Tor.com
2011,Best Novelette,Finalist,“The Old Equations”,Jake Kerr,Lightspeed Magazine
2011,Best Novelette,Winner,“What We Found”,Geoff Ryman,The Magazine of Fantasy and Science Fiction
2011,Best Novelette,Finalist,“The Migratory Pattern of Dancers”,Katherine Sparrow,GigaNotoSaurus
2011,Best Novelette,Finalist,“Sauerkraut Station”,Ferrett Steinmetz,GigaNotoSaurus
2011,Best Novelette,Finalist,“Fields of Gold”,Rachel Swirsky,no publishing information available
2011,Best Novelette,Finalist,“Ray of Light”,Brad R. Torgersen,Analog
2011,Best Short Story,Finalist,“Shipbirth”,Aliette De Bodard,Asimov’s Magazine
2011,Best Short Story,Finalist,“Her Husband’s Hands”,Adam-Troy Castro,Lightspeed Magazine
2011,Best Short Story,Finalist,"“Mama, We Are Zhenya, Your Son”",Tom Crosshill,Lightspeed Magazine
2011,Best Short Story,Finalist,“Movement”,Nancy Fulda,Asimov’s Magazine
2011,Best Short Story,Finalist,“The Axiom of Choice”,David W. Goldman,New Haven Review
2011,Best Short Story,Winner,“The Paper Menagerie”,Ken Liu,The Magazine of Fantasy and Science Fiction
2011,Best Short Story,Finalist,“The Cartographer Wasps and the Anarchist Bees”,E. Lily Yu,Clarkesworld
2010,Best Novel,Finalist,The Native Star,M. K. Hobson,Spectra
2010,Best Novel,Finalist,The Hundred Thousand Kingdoms,N. K. Jemisin,Orbit US
2010,Best Novel,Finalist,Shades of Milk and Honey,Mary Robinette Kowal,Tor
2010,Best Novel,Finalist,Echo,Jack Mcdevitt,Ace
2010,Best Novel,Finalist,Who Fears Death,Nnedi Okorafor,DAW
2010,Best Novel,Winner,Blackout/All Clear,Connie Willis,Spectra
2010,Best Novella,Finalist,“The Alchemist”,Paolo Bacigalupi,Audible
2010,Best Novella,Finalist,“Iron Shoes”,J. Kathleen Cheney,no publishing information available
2010,Best Novella,Finalist,“The Lifecycle of Software Objects”,Ted Chiang,Subterranean
2010,Best Novella,Finalist,“The Sultan of the Clouds”,Geoffrey A. Landis,Asimov’s Magazine
2010,Best Novella,Finalist,“Ghosts Doing the Orange Dance”,Paul Park,The Magazine of Fantasy and Science Fiction
2010,Best Novella,Winner,“The Lady Who Plucked Red Flowers Beneath the Queen’s Window”,Rachel Swirsky,Subterranean
2010,Best Novelette,Finalist,“Map of Seventeen”,Christopher Barzak,no publishing information available
2010,Best Novelette,Finalist,"“The Jaguar House, in Shadow”",Aliette De Bodard,Asimov’s Magazine
2010,Best Novelette,Finalist,“The Fortuitous Meeting of Gerard van Oost and Oludara”,Christopher Kastensmidt,Realms of Fantasy
2010,Best Novelette,Finalist,“Plus or Minus”,James Patrick Kelly,Asimov’s Magazine
2010,Best Novelette,Finalist,“Pishaach”,Shweta Narayan,no publishing information available
2010,Best Novelette,Winner,“That Leviathan Whom Thou Hast Made”,Eric James Stone,Analog
2010,Best Novelette,Finalist,“Stone Wall Truth”,Caroline M. Yoachim,Asimov’s Magazine
2010,Best Short Story,Finalist,“Arvies”,Adam-Troy Castro,Lightspeed Magazine
2010,Best Short Story,Finalist,“The Green Book”,Amal El-Mohtar,Apex Magazine
2010,Best Short Story,Winner,“How Interesting: A Tiny Man”,Harlan Ellison,Realms of Fantasy
2010,Best Short Story,Winner,“Ponies”,Kij Johnson,Tor.com
2010,Best Short Story,Finalist,"“I’m Alive, I Love You, I’ll See You in Reno”",Vylar Kaftan,Lightspeed Magazine
2010,Best Short Story,Finalist,“Ghosts of New York”,Jennifer Pelland,no publishing information available
2010,Best Short Story,Finalist,“Conditional Love”,Felicity Shoulders,Asimov’s Magazine
2009,Best Novel,Winner,The Windup Girl,Paolo Bacigalupi,Night Shade
2009,Best Novel,Finalist,The Love We Share Without Knowing,Christopher Barzak,Bantam
2009,Best Novel,Finalist,Boneshaker,Cherie Priest,no publishing information available
2009,Best Novel,Finalist,The City and the City,China Miéville,Del Rey
2009,Best Novel,Finalist,Flesh and Fire,Laura Anne Gilman,Pocket
2009,Best Novel,Finalist,Finch,Jeff Vandermeer,Underland
2009,Best Novella,Winner,“The Women of Nell Gwynne’s”,Kage Baker,Subterranean
2009,Best Novella,Finalist,“Arkfall”,Carolyn Gilman,The Magazine of Fantasy and Science Fiction
2009,Best Novella,Finalist,“Shambling Towards Hiroshima”,James Morrow,Tachyon
2009,Best Novella,Finalist,“Sublimation Angels”,Jason Sanford,Interzone
2009,Best Novella,Finalist,“The God Engines”,John Scalzi,Subterranean Press
2009,Best Novella,Finalist,“Act One”,Nancy Kress,Asimov’s Magazine
2009,Best Novelette,Finalist,“The Gambler”,Paolo Bacigalupi,no publishing information available
2009,Best Novelette,Finalist,"“Vinegar Peace, or the Wrong-Way Used-Adult Orphanage”",Michael Bishop,Asimov’s Magazine
2009,Best Novelette,Finalist,"“I Needs Must Part, the Policeman Said”",Richard Bowes,The Magazine of Fantasy and Science Fiction
2009,Best Novelette,Winner,"“Sinner, Baker, Fabulist, Priest; Red Mask, Black Mask, Gentleman, Beast”",Eugie Foster,Interzone
2009,Best Novelette,Finalist,“Divining Light”,Ted Kosmatka,Asimov’s Magazine
2009,Best Novelette,Finalist,“A Memory of Wind”,Rachel Swirsky,Tor.com
2009,Best Short Story,Finalist,“Hooves and the Hovel of Abdel Jameela”,Saladin Ahmed,no publishing information available
2009,Best Short Story,Finalist,“I Remember the Future”,Michael A. Burstein,no publishing information available
2009,Best Short Story,Finalist,“Non-Zero Probabilities”,N. K. Jemisin,Clarkesworld
2009,Best Short Story,Winner,“Spar”,Kij Johnson,Clarkesworld
2009,Best Short Story,Finalist,“Going Deep”,James Patrick Kelly,Asimov’s Magazine
2009,Best Short Story,Finalist,“Bridesicle”,Will Mcintosh,Asimov’s Magazine
2008,Best Novel,Finalist,Little Brother,Cory Doctorow,Tor
2008,Best Novel,Winner,Powers,Ursula K. Le Guin,Harcourt
2008,Best Novel,Finalist,Cauldron,Jack Mcdevitt,Ace
2008,Best Novel,Finalist,Brasyl,Ian Mcdonald,Pyr
2008,Best Novel,Finalist,Making Money,Terry Pratchett,Harper
2008,Best Novel,Finalist,Superpowers,David J. Schwartz,no publishing information available
2008,Best Novella,Winner,“The Spacetime Pool”,Catherine Asaro,Analog
2008,Best Novella,Finalist,“Dark Heaven”,Gregory Benford,Science Fiction Book Club
2008,Best Novella,Finalist,“Dangerous Space”,Kelley Eskridge,Aqueduct Press
2008,Best Novella,Finalist,“The Political Prisoner”,Charles Coleman Finlay,The Magazine of Fantasy and Science Fiction
2008,Best Novella,Finalist,“The Duke in His Castle”,Vera Nazarian,Norilana Books
2008,Best Novelette,Finalist,“If Angels Fight”,Richard Bowes,The Magazine of Fantasy and Science Fiction
2008,Best Novelette,Finalist,“The Ray Gun: A Love Story”,James Alan Gardner,Asimov’s Magazine
2008,Best Novelette,Finalist,“Dark Rooms”,Lisa Goldstein,Asimov’s Magazine
2008,Best Novelette,Winner,“Pride and Prometheus”,John Kessel,The Magazine of Fantasy and Science Fiction
2008,Best Novelette,Finalist,“Night Wind”,Mary Rosenblum,no publishing information available
2008,Best Novelette,Finalist,“Baby Doll”,Johanna Sinisalo,no publishing information available
2008,Best Novelette,Finalist,“Kaleidoscope”,K. D. Wentworth,The Magazine of Fantasy and Science Fiction
2008,Best Short Story,Finalist,“The Button Bin”,Mike Allen,Helix
2008,Best Short Story,Finalist,“The Dreaming Wind”,Jeffrey Ford,no publishing information available
2008,Best Short Story,Finalist,“The Tomb Wife”,Gwyneth Jones,The Magazine of Fantasy and Science Fiction
2008,Best Short Story,Winner,“Trophy Wives”,Nina Kiriki Hoffman,DAW
2008,Best Short Story,Finalist,"“26 Monkeys, Also the Abyss”",Kij Johnson,Asimov’s Magazine
2008,Best Short Story,Finalist,“Don’t Stop”,James Patrick Kelly,Asimov’s Magazine
2008,Best Short Story,Finalist,“Mars: A Traveler’s Guide”,Ruth Nestvold,The Magazine of Fantasy and Science Fiction
2007,Best Novel,Finalist,Ragamuffin,Tobias Buckell,Tor
2007,Best Novel,Winner,The Yiddish Policeman’s Union,Michael Chabon,HarperCollins
2007,Best Novel,Finalist,The Accidental Time Machine,Joe Haldeman,Ace
2007,Best Novel,Finalist,The New Moon’s Arms,Nalo Hopkinson,Warner
2007,Best Novel,Finalist,Odyssey,Jack Mcdevitt,Ace
2007,Best Novella,Finalist,“The Helper and His Hero”,Matt Hughs,The Magazine of Fantasy and Science Fiction
2007,Best Novella,Finalist,“Awakening”,Judith Berman,Black Gate
2007,Best Novella,Winner,“Fountain of Age”,Nancy Kress,Asimov’s Magazine
2007,Best Novella,Finalist,“Stars Seen Through Stone”,Lucius Shepard,The Magazine of Fantasy and Science Fiction
2007,Best Novella,Finalist,“Kiosk”,Bruce Sterling,The Magazine of Fantasy and Science Fiction
2007,Best Novella,Finalist,“Memorare”,Gene Wolfe,The Magazine of Fantasy and Science Fiction
2007,Best Novelette,Finalist,“The Children’s Crusade”,Robin Wayne Bailey,no publishing information available
2007,Best Novelette,Finalist,"“Child, Maiden, Mother, Crone”",Terry Bramlett,Jim Baen’s Universe
2007,Best Novelette,Winner,“The Merchant and the Alchemist’s Gate”,Ted Chiang,The Magazine of Fantasy and Science Fiction
2007,Best Novelette,Finalist,“The Evolution of Trickster Stories Among the Dogs of North Park After the Change”,Kij Johnson,no publishing information available
2007,Best Novelette,Finalist,“Safeguard”,Nancy Kress,Asimov’s Magazine
2007,Best Novelette,Finalist,“Pol Pot’s Beautiful Daughter (Fantasy)”,Geoff Ryman,The Magazine of Fantasy and Science Fiction
2007,Best Novelette,Finalist,“The Fiddler of Bayou Teche”,Delia Sherman,no publishing information available
2007,Best Short Story,Finalist,“Unique Chicken Goes in Reverse”,Andy Duncan,no publishing information available
2007,Best Short Story,Winner,“Always”,Karen Joy Fowler,Asimov’s Magazine
2007,Best Short Story,Finalist,“Titanium Mike Saves the Day”,David D. Levine,no publishing information available
2007,Best Short Story,Finalist,“Captive Girl”,Jennifer Pelland,Helix
2007,Best Short Story,Finalist,“Pride”,Mary Turzillo,no publishing information available
2007,Best Short Story,Finalist,“The Story of Love”,Vera Nazarian,no publishing information available
2006,Best Novel,Finalist,From the Files of the Time Rangers,Richard Bowes,Golden Gryphon Press
2006,Best Novel,Finalist,The Girl in the Glass,Jeffrey Ford,HarperCollins
2006,Best Novel,Finalist,The Privilege of the Sword,Ellen Kushner,Bantam Spectra
2006,Best Novel,Finalist,To Crush the Moon,Wil Mccarthy,Bantam Spectra
2006,Best Novel,Winner,Seeker,Jack Mcdevitt,Ace
2006,Best Novel,Finalist,Farthing,Jo Walton,Tor
2006,Best Novella,Finalist,“Sanctuary”,Michael A. Burstein,Analog
2006,Best Novella,Winner,“Burn”,James Patrick Kelly,Tachyon
2006,Best Novella,Finalist,“The Walls of the Universe”,Paul Melko,Asimov’s Magazine
2006,Best Novella,Finalist,“Inclination”,William Shunn,Asimov’s Magazine
2006,Best Novelette,Finalist,“The Language of Moths”,Christopher Barzak,Realms of Fantasy
2006,Best Novelette,Winner,“Two Hearts”,Peter S. Beagle,The Magazine of Fantasy and Science Fiction
2006,Best Novelette,Finalist,“Little Faces”,Vonda N. Mcintyre,Sci Fiction
2006,Best Novelette,Finalist,“Journey into the Kingdom”,M. Rickert,The Magazine of Fantasy and Science Fiction
2006,Best Novelette,Finalist,“Walpurgis Afternoon”,Delia Sherman,The Magazine of Fantasy and Science Fiction
2006,Best Short Story,Finalist,“Helen Remembers the Stork Club”,Esther M. Friesner,The Magazine of Fantasy and Science Fiction
2006,Best Short Story,Finalist,“Pip and the Fairies”,Theodora Goss,Strange Horizons
2006,Best Short Story,Winner,“Echo”,Elizabeth Hand,The Magazine of Fantasy and Science Fiction
2006,Best Short Story,Finalist,"“Henry James, This One’s for You”",Jack Mcdevitt,Subterranean
2006,Best Short Story,Finalist,“The Woman in Schrodinger’s Wave Equations”,Eugene Mirabelli,The Magazine of Fantasy and Science Fiction
2006,Best Short Story,Finalist,“An End to All Things”,Karina Sumner-Smith,no publishing information available
2005,Best Novel,Finalist,Jonathan Strange & Mr. Norrell,Susanna Clarke,Bloomsbury Publishing
2005,Best Novel,Winner,Camouflage,Joe Haldeman,Analog
2005,Best Novel,Finalist,Polaris,Jack Mcdevitt,Ace
2005,Best Novel,Finalist,Going Postal,Terry Pratchett,HarperCollins
2005,Best Novel,Finalist,Air,Geoff Ryman,St. Martin’s
2005,Best Novel,Finalist,Orphans of Chaos,John C. Wright,Tor
2005,Best Novella,Finalist,“The Tribes of Bela”,Albert E. Cowdrey,The Magazine of Fantasy and Science Fiction
2005,Best Novella,Winner,“Magic for Beginners”,Kelly Link,The Magazine of Fantasy and Science Fiction
2005,Best Novella,Finalist,“Identity Theft”,Robert J. Sawyer,no publishing information available
2005,Best Novella,Finalist,“Clay’s Pride”,Bud Sparhawk,Analog
2005,Best Novella,Finalist,“Left of the Dial”,Paul Witcover,Sci Fiction
2005,Best Novelette,Finalist,“Flat Diane”,Daniel Abraham,The Magazine of Fantasy and Science Fiction
2005,Best Novelette,Finalist,“The People of Sand and Slag”,Paolo Bacigalupi,The Magazine of Fantasy and Science Fiction
2005,Best Novelette,Finalist,“Nirvana High”,Eileen Gunn,Leslie What
