year,award,outcome,title,author,published
2007,Best Fantasy Novel,8,Forest Mage, Robin Hobb ,Voyager; Eos
2007,Best Fantasy Novel,9,The Vengeance of Rome, Michael Moorcock ,Cape
2007,Best Fantasy Novel,10,Lisey's Story, Stephen King ,Scribner; Hodder & Stoughton
2007,Best Fantasy Novel,11,The Thousandfold Thought, R. Scott Bakker ,Penguin Canada; Overlook
2007,Best Fantasy Novel,12,The Tourmaline, Paul Park ,Tor
2007,Best Fantasy Novel,13,The Brief History of the Dead, Kevin Brockmeier ,Murray; Pantheon
2007,Best Fantasy Novel,14,The Blood Knight, Greg Keyes ,Del Rey
2007,Best Fantasy Novel,15,Trial of Flowers, Jay Lake ,Night Shade
2007,Best Fantasy Novel,16,The Demon and the City, Liz Williams ,Night Shade
2007,Best Fantasy Novel,17,The Virtu, Sarah Monette ,Ace
2007,Best Fantasy Novel,18,Fugitives of Chaos, John C. Wright ,Tor
2007,Best Fantasy Novel,19,Ilario: The Lion's Eye, Mary Gentle ,Gollancz; Eos
2007,Best Fantasy Novel,20,Majestrum, Matthew Hughes ,Night Shade
2007,Best Fantasy Novel,21,Temeraire: His Majesty's Dragon/Throne of Jade/Black Powder War, Naomi Novik ,Del Rey; Voyager
2007,Best Fantasy Novel,22,The Lies of Locke Lamora, Scott Lynch ,Gollancz; Bantam Spectra
2007,Best Novella,1,Missile Gap, Charles Stross ,One Million A.D.
2007,Best Novella,2,The Mars Girl, Joe Haldeman ,Escape from Earth: New Adventures in Space
2007,Best Novella,3,Lord Weary's Empire, Michael Swanwick ,Asimov's Dec 2006
2007,Best Novella,4,Botch Town, Jeffrey Ford ,The Empire of Ice Cream
2007,Best Novella,5,Map of Dreams, M. Rickert ,Map of Dreams
2007,Best Novella,6,A Billion Eves, Robert Reed ,Asimov's Oct/Nov 2006
2007,Best Novella,7,The Siege of Earth, Stephen Baxter ,Resplendent
2007,Best Novella,8,Julian: A Christmas Story, Robert Charles Wilson ,PS Publishing
2007,Best Novella,9,The Plurality of Worlds, Brian Stableford ,Asimov's Aug 2006
2007,Best Novella,10,The Voyage of Night Shining White, Chris Roberson ,PS Publishing
2007,Best Novella,11,Where the Golden Apples Grow, Kage Baker ,Escape from Earth: New Adventures in Space
2007,Best Novella,12,Riding the Crocodile, Greg Egan ,One Million A.D.
2007,Best Novella,13,The Walls of the Universe, Paul Melko ,Asimov's Apr/May 2006
2007,Best Novella,14,Nightingale, Alastair Reynolds ,Galactic North
2007,Best Novella,15,Blackburn and the Blade, Bradley Denton ,Lords of the Razor
2007,Best Novella,16,'The Night is Fine,' The Waldrus Said”,Analog Jan/Feb 2006
2007,Best Novella,17,The Good Kill, Barry B. Longyear ,Analog Nov 2006
2007,Best Novella,18,Hallucigenia, Laird Barron ,F&SF; Jun 2006
2007,Best Novella,19,Inclination, William Shunn ,Asimov's Apr/May 2006
2007,Best Novella,20,The Revivalist, Albert E. Cowdrey ,F&SF; Mar 2006
2007,Best Novella,21,Good Mountain, Robert Reed ,One Million A.D.
2007,Best Novella,22,Rococo, Robert Reed (Forbidden Planets ,Kaye
2007,Best Novella,23,The Lineaments of Gratified Desire, Ysabeau S. Wilce ,F&SF; Jul 2006
2007,Best Novelette,1,When Sysadmins Ruled the Earth, Cory Doctorow ,Jim Baen's Universe Aug 2006
2007,Best Novelette,2,Pol Pot's Beautiful Daughter (Fantasy), Geoff Ryman ,F&SF; Oct/Nov 2006
2007,Best Novelette,3,I, Row-Boat”,Flurb #1 Fall 2006
2007,Best Novelette,4,The Night Whiskey, Jeffrey Ford ,Salon Fantastique
2007,Best Novelette,5,The Singularity Needs Women!, Paul Di Filippo (Forbidden Planets ,Crowther
2007,Best Novelette,6,Salt Wine, Peter S. Beagle ,Fantasy Magazine #3
2007,Best Novelette,7,In the House of the Seven Librarians, Ellen Klages ,Firebirds Rising
2007,Best Novelette,8,The Djinn's Wife, Ian Mcdonald ,Asimov's Jul 2006
2007,Best Novelette,9,Yellow Card Man, Paolo Bacigalupi ,Asimov's Dec 2006
2007,Best Novelette,10,A Soul in a Bottle, Tim Powers ,Subterranean Press
2007,Best Novelette,11,El Regalo, Peter S. Beagle ,F&SF; Oct/Nov 2006
2007,Best Novelette,12,Counterfactual, Gardner Dozois ,F&SF; Jun 2006
2007,Best Novelette,13,Wane, Elizabeth Bear ,Interzone #203 Apr 2006
2007,Best Novelette,14,Kansas, She Says,F&SF; Jul 2006
2007,Best Novelette,15,Lessons with Miss Gray, Theodora Goss ,Fantasy Magazine #2
2007,Best Novelette,16,Signal to Noise, Alastair Reynolds ,Zima Blue and Other Stories
2007,Best Novelette,17,The Cartesian Theater, Robert Charles Wilson ,Futureshocks
2007,Best Novelette,18,The Pacific Mystery, Stephen Baxter ,The Mammoth Book of Extreme Science Fiction
2007,Best Novelette,19,What Used to Be Good Still Is, Emma Bull ,Firebirds Rising
2007,Best Novelette,20,Jack o'Lantern, Patricia A. Mckillip ,Firebirds Rising
2007,Best Novelette,21,Bow Shock, Gregory Benford ,Jim Baen's Universe Jun 2006
2007,Best Novelette,22,Shambhala, Alex Irvine ,F&SF; Mar 2006
2007,Best Novelette,23,Okanoggan Falls, Carolyn Ives Gilman ,F&SF; Aug 2006
2007,Best Novelette,24,Dawn, And Sunset,Asimov's Oct/Nov 2006
2007,Best Novelette,25,Dead Men Walking, Paul J. Mcauley ,Asimov's Mar 2006
2007,Best Novelette,26,Tiger, Burning”,Crowther
2007,Best Novelette,27,Chandail, Peter S. Beagle ,Salon Fantastique
2007,Best Novelette,28,Incarnation Day, Walter Jon Williams ,Escape from Earth: New Adventures in Space
2007,Best Novelette,29,Journey into the Kingdom, M. Rickert ,F&SF; Dec 2006
2007,Best Novelette,30,Femaville 29, Paul Di Filippo ,Salon Fantastique
2007,Best Novelette,31,The Highway Men, Ken Macleod ,Sandstone Press
2007,Best Novelette,32,A Flight of Numbers Fantastique Strange, Beth Bernobich ,Asimov's Jun 2006
2007,Best Novelette,33,Every Hole Is Outlined, John Barnes ,Jim Baen's Universe Oct 2006
2007,Best Novelette,34,Sunlight or Rock, John Kessel ,Asimov's Sep 2006
2007,Best Novelette,35,A Siege of Cranes, Benjamin Rosenbaum ,Twenty Epics
2007,Best Novelette,36,...the darkest evening of the year..., Candas Jane Dorsey ,The Future Is Queer
2007,Best Novelette,37,Home Movies, Mary Rosenblum ,Asimov's Apr/May 2006
2007,Best Novelette,38,I'll Give You My Word, Diana Wynne Jones ,Firebirds Rising
2007,Best Novelette,39,Dead Man, Alexander Jablokov ,Asimov's Aug 2006
2007,Best Novelette,40,The Christmas Witch, M. Rickert ,F&SF; Dec 2006
2007,Best Short Story,1,How to Talk to Girls at Parties, Neil Gaiman ,Fragile Things
2007,Best Short Story,2,Nano Comes to Clifford Falls, Nancy Kress ,Asimov's Jul 2006
2007,Best Short Story,3,Sob in the Silence, Gene Wolfe ,Strange Birds
2007,Best Short Story,4,In the Abyss of Time, Stephen Baxter ,Asimov's Aug 2006
2007,Best Short Story,5,Tin Marsh, Michael Swanwick ,Asimov's Aug 2006
2007,Best Short Story,6,The Way He Does It, Jeffrey Ford ,Electric Velocipede #10 Spr 2006
2007,Best Short Story,7,Impossible Dreams, Tim Pratt ,Asimov's Jul 2006
2007,Best Short Story,8,The American Dead, Jay Lake ,Interzone #203 Apr 2006
2007,Best Short Story,9,Eight Episodes, Robert Reed ,Asimov's Jun 2006
2007,Best Short Story,10,The Saffron Gatherers, Elizabeth Hand ,Saffron and Brimstone: Strange Stories
2007,Best Short Story,11,Another Word for Map Is Faith, Christopher Rowe ,F&SF; Aug 2006
2007,Best Short Story,12,Killers, Carol Emshwiller ,F&SF; Oct/Nov 2006
2007,Best Short Story,13,Chu and the Nants, Rudy Rucker ,Asimov's Jun 2006
2007,Best Short Story,14,The Secret Paths of Rajan Khanna, Jeff Vandermeer ,Paraspheres: Fabulist and New Wave Fabulist Stories
2007,Best Short Story,15,A Fine Magic, Margo Lanagan ,Eidolon 1
2007,Best Short Story,16,World of No Return, Carol Emshwiller ,Asimov's Jan 2006
2007,Best Short Story,17,The House Beyond Your Sky, Benjamin Rosenbaum ,Strange Horizons 4 Sep 2006
2007,Best Short Story,18,Preemption, Charlie Rosenkranz ,Analog Jun 2006
2007,Best Short Story,19,Taking Good Care of Myself, Ian R. Macleod ,Nature 4 May 2006
2007,Best Short Story,20,Under Hell, Over Heaven”,Red Spikes
2007,Best Short Story,21,The Age of Ice, Liz Williams ,Asimov's Apr/May 2006
2007,Best Short Story,22,Cup and Table, Tim Pratt ,Twenty Epics
2007,Best Short Story,23,Kyle Meets the River, Ian Mcdonald (Forbidden Planets ,Crowther
2007,Best Short Story,24,You Have Never Been Here, M. Rickert ,Feeling Very Strange: The Slipstream Anthology
2007,Best Short Story,25,Revelation, Albert E. Cowdrey ,F&SF; Oct/Nov 2006
2007,Best Short Story,26,Kin, Bruce Mcallister ,Asimov's Feb 2006
2007,Best Short Story,27,Winkie, Margo Lanagan ,Red Spikes
2007,Best Short Story,28,To Measure the Earth, Jedediah Berry ,Salon Fantastique
2007,Best Short Story,29,Lighthouse, Michael Shara & Jack Mcdevitt ,Analog Mar 2006
2007,Best Short Story,30,The Small Astral Object Genius, James Van Pelt ,Asimov's Oct/Nov 2006
2007,Best Short Story,31,The League of Last Girls, Christopher Rowe ,Aegri Somnia: The Apex Featured Writer Anthology
2007,Best Short Story,32,The Town on Blighted Sea, A. M. Dellamonica ,Strange Horizons 21 Aug 2006
2006,Best SF Novel,1,Accelerando, Charles Stross ,Ace; Orbit
2006,Best SF Novel,2,Olympos, Dan Simmons ,Eos; Gollancz
2006,Best SF Novel,3,Spin, Robert Charles Wilson ,Tor
2006,Best SF Novel,4,Fifty Degrees Below, Kim Stanley Robinson ,HarperCollins UK; Bantam Spectra
2006,Best SF Novel,5,Learning the World, Ken Macleod ,Orbit; Tor
2006,Best SF Novel,6,Shadow of the Giant, Orson Scott Card ,Tor; Orbit
2006,Best SF Novel,7,Old Twentieth, Joe Haldeman ,Ace
2006,Best SF Novel,8,Never Let Me Go, Kazuo Ishiguro ,Faber & Faber; Knopf
2006,Best SF Novel,9,Seeker, Jack Mcdevitt ,Ace
2006,Best SF Novel,10,Mammoth, John Varley ,Ace
2006,Best SF Novel,11,Pushing Ice, Alastair Reynolds ,Gollancz; Ace
2006,Best SF Novel,12,Transcendent, Stephen Baxter ,Gollancz; Del Rey
2006,Best SF Novel,13,The Carpet Makers, Andreas Eschbach ,Tor
2006,Best SF Novel,14,The World Before, Karen Traviss ,Eos
2006,Best SF Novel,15,Lady of Mazes, Karl Schroeder ,Tor
2006,Best SF Novel,16,9Tail Fox, Jon Courtenay Grimwood ,Gollancz
2006,Best SF Novel,17,The Well of Stars, Robert Reed ,Orbit 2004; Tor
2006,Best SF Novel,18,Living Next Door to the God of Love, Justina Robson ,Macmillan; Bantam Spectra 2006
2006,Best SF Novel,19,The Rosetta Codex, Richard Paul Russo ,Ace; Orbit
2006,Best SF Novel,20,To Crush the Moon, Wil Mccarthy ,Bantam Spectra
2006,Best SF Novel,21,Godplayers, Damien Broderick ,Thunder's Mouth
2006,Best SF Novel,22,Mind's Eye, Paul Mcauley ,Simon & Schuster UK
2006,Best SF Novel,23,Tumbling After, Paul Witcover ,Eos
2006,Best SF Novel,24,Old Man's War, John Scalzi ,Tor
2006,Best Fantasy Novel,1,Anansi Boys, Neil Gaiman ,Morrow; Review
2006,Best Fantasy Novel,2,A Feast for Crows, George R. R. Martin ,Voyager; Bantam Spectra
2006,Best Fantasy Novel,3,Thud!, Terry Pratchett ,Doubleday UK; HarperCollins
2006,Best Fantasy Novel,4,The Hallowed Hunt, Lois Mcmaster Bujold ,Eos
2006,Best Fantasy Novel,5,Someone Comes to Town, Someone Leaves Town,Tor
2006,Best Fantasy Novel,6,The Hidden Family, Charles Stross ,Tor
2006,Best Fantasy Novel,7,A Princess of Roumania, Paul Park ,Tor
2006,Best Fantasy Novel,8,Lord Byron's Novel: The Evening Land, John Crowley ,Morrow
2006,Best Fantasy Novel,9,Fledgling, Octavia E. Butler ,Seven Stories
2006,Best Fantasy Novel,10,Shaman's Crossing, Robin Hobb ,Voyager; Eos
2006,Best Fantasy Novel,11,Od Magic, Patricia A. Mckillip ,Ace
2006,Best Fantasy Novel,12,Glass Soup, Jonathan Carroll ,Tor
2006,Best Fantasy Novel,13,The House of Storms, Ian R. Macleod ,Simon & Schuster UK; Ace
2006,Best Fantasy Novel,14,The Limits of Enchantment, Graham Joyce ,Gollancz; Atria
2006,Best Fantasy Novel,15,Snake Agent, Liz Williams ,Night Shade
2006,Best Fantasy Novel,16,The Narrows, Alexander C. Irvine ,Del Rey
2006,Best Fantasy Novel,17,Knife of Dreams, Robert Jordan ,Orbit; Tor
2006,Best Fantasy Novel,18,Orphans of Chaos, John C. Wright ,Tor
2006,Best Novella,1,Magic for Beginners, Kelly Link ,Magic for Beginners
2006,Best Novella,2,Inside Job, Connie Willis ,Asimov's Jan 2005
2006,Best Novella,3,Human Readable, Cory Doctorow ,Future Washington
2006,Best Novella,4,The Cosmology of the Wider World, Jeffrey Ford ,PS Publishing
2006,Best Novella,5,Burn, James Patrick Kelly ,Tachyon
2006,Best Novella,6,The Little Goddess, Ian Mcdonald ,Asimov's Jun 2005
2006,Best Novella,7,Audubon in Atlantis, Harry Turtledove ,Analog Dec 2005
2006,Best Novella,8,Diving Into the Wreck, Kristine Kathryn Rusch ,Asimov's Dec 2005
2006,Best Novella,9,The Emperor, Lucius Shepard ,Sci Fiction 14 Dec 2005
2006,Best Novella,10,The Diversification of its Fancy, John Barnes ,Analog Nov 2005
2006,Best Novella,11,The Clock King and the Queen of the Hourglass, Vera Nazarian ,PS Publishing
2006,Best Novella,12,The Life of Riley, Alexander C. Irvine ,Subterranean Press
2006,Best Novella,13,The Imago Sequence, Laird Barron ,F&SF; May 2005
2006,Best Novella,14,The Nursemaid's Suitor, Charles Coleman Finlay ,Black Gate Sum 2005
2006,Best Novella,15,Winning Mars, Jason Stoddard ,Interzone #196 Jan/Feb 2005
2006,Best Novella,16,Bank Run, Tom Purdom ,Asimov's Oct/Nov 2005
2006,Best Novella,17,Fishin' with Grandma Matchie, Steven Erikson ,PS Publishing
2006,Best Novella,18,The Gypsies in the Wood, Kim Newman ,The Fair Folk
2006,Best Novella,19,Voluntary Committal, Joe Hill ,Subterranean Press
2006,Best Novella,20,The Road to Recovery, Gregory Frost ,Attack of the Jazz Giants and Other Stories
2006,Best Novella,21,In the Machine, Michael Cunningham ,Specimen Days
2006,Best Novelette,1,I, Robot”,The Infinite Matrix 15 Feb 2005
2006,Best Novelette,2,Two Hearts, Peter S. Beagle ,F&SF; Oct/Nov 2005
2006,Best Novelette,3,The Emperor of Gondwanaland, Paul Di Filippo ,Interzone #196 Jan/Feb 2005
2006,Best Novelette,4,The King of Where-I-Go, Howard Waldrop ,Sci Fiction 7 Dec 2005
2006,Best Novelette,5,A Knot of Toads, Jane Yolen ,Nova Scotia: New Scottish Speculative Fiction
2006,Best Novelette,6,A Man of Light, Jeffrey Ford ,Sci Fiction 26 Jan 2005
2006,Best Novelette,7,Wax, Elizabeth Bear ,Interzone #201 Dec 2005
2006,Best Novelette,8,The Last Ten Years in the Life of Hero Kai, Geoff Ryman ,F&SF; Dec 2005
2006,Best Novelette,9,Girls and Boys, Comes Out To Play”,Asimov's Jul 2005
2006,Best Novelette,10,The Calorie Man, Paolo Bacigalupi ,F&SF; Oct/Nov 2005
2006,Best Novelette,11,The Gist Hunter, Matthew Hughes ,F&SF; Jun 2005
2006,Best Novelette,12,The Scribble Mind, Jeffrey Ford ,Sci Fiction 25 May 2005
2006,Best Novelette,13,Softly Spoke the Gabbleduck, Neal Asher ,Asimov's Aug 2005
2006,Best Novelette,14,Bad Machine, Kage Baker ,Asimov's Jun 2005
2006,Best Novelette,15,The Blemmye's Stratagem, Bruce Sterling ,F&SF; Jan 2005
2006,Best Novelette,16,Beyond the Aquila Rift, Alastair Reynolds ,Constellations
2006,Best Novelette,17,Last Man Standing, Esther M. Friesner ,F&SF; Jan 2005
2006,Best Novelette,18,The Canadian Who Came Almost All the Way Home From the Stars, Jay Lake & Ruth Nestvold ,Sci Fiction 28 Sep 2005
2006,Best Novelette,19,The Language of Moths, Christopher Barzak ,Realms of Fantasy Apr 2005
2006,Best Novelette,20,The Edge of Nowhere, James Patrick Kelly ,Asimov's Jun 2005
2006,Best Novelette,21,Oxygen Rising, R. Garcia Y Robertson ,Asimov's Feb 2005
2006,Best Novelette,22,Zima Blue, Alastair Reynolds ,Postscripts #4 Sum 2005
2006,Best Novelette,23,Second Person, Present Tense”,Asimov's Sep 2005
2006,Best Novelette,24,The Fraud, Esther M. Friesner ,Asimov's Mar 2005
2006,Best Novelette,25,The Unfortunate Gytt, Kage Baker ,"Adventure, Vol. 1"
2006,Best Novelette,26,The 120 Hours of Sodom, Jim Grimsley ,Asimov's Feb 2005
2006,Best Novelette,27,Rats of the System, Paul Mcauley ,Constellations
2006,Best Novelette,28,Gold Mountain, Chris Roberson ,Postscripts #5 Aut 2005
2006,Best Novelette,29,Dallas: An Essay, Robert Reed ,Asimov's Apr/May 2005
2006,Best Short Story,1,Sunbird, Neil Gaiman ,"Noisy Outlaws, Unfriendly Blobs, and Some Other Things that Aren't as Scary..."
2006,Best Short Story,2,Some Zombie Contingency Plans, Kelly Link ,Magic for Beginners
2006,Best Short Story,3,I Live With You, Carol Emshwiller ,F&SF; Mar 2005
2006,Best Short Story,4,Boatman's Holiday, Jeffrey Ford ,The Book of Voices
2006,Best Short Story,5,Triceratops Summer, Michael Swanwick ,Amazon Shorts 19 Aug 2005
2006,Best Short Story,6,The Children of Time, Stephen Baxter ,Asimov's Jul 2005
2006,Best Short Story,7,Snowball's Chance, Charles Stross ,Nova Scotia: New Scottish Speculative Fiction
2006,Best Short Story,8,Monster, Kelly Link ,"Noisy Outlaws, Unfriendly Blobs, and Some Other Things that Aren't as Scary..."
2006,Best Short Story,9,Comber, Gene Wolfe ,Postscripts #3 Spr 2005
2006,Best Short Story,10,Angel of Light, Joe Haldeman ,Cosmos Dec 2005
2006,Best Short Story,11,The Great Divorce, Kelly Link ,One Story 7 Oct 2005
2006,Best Short Story,12,The Farmer's Cat, Jeff Vandermeer ,"Polyphony, Volume 5"
2006,Best Short Story,13,A Signal from Earth, Stephen Baxter ,Postscripts #5 Aut 2005
2006,Best Short Story,14,Mason's Rats, Neal Asher ,Asimov's Apr/May 2005
2006,Best Short Story,15,Helen Remembers the Stork Club, Esther M. Friesner ,F&SF; Oct/Nov 2005
2006,Best Short Story,16,The Denial, Bruce Sterling ,F&SF; Sep 2005
2006,Best Short Story,17,Pip and the Fairies, Theodora Goss ,Strange Horizons 3 Oct 2005
2006,Best Short Story,18,Tk'tk'tk, David D. Levine ,Asimov's Mar 2005
2006,Best Short Story,19,The Two Old Women, Kage Baker ,Asimov's Feb 2005
2006,Best Short Story,20,Giant Land, Jeffrey Ford ,Journal of Pulse-Pounding Narratives #2
2006,Best Short Story,21,The Second Coming of Charles Darwin, James Morrow ,Amazon Shorts 19 Aug 2005
2006,Best Short Story,22,Best New Horror, Joe Hill ,Postscripts #3 Spr 2005
2006,Best Short Story,23,The Ice-Cream Man, James Van Pelt ,Asimov's Jun 2005
2006,Best Short Story,24,Is There Life After Rehab?, Pat Cadigan ,Sci Fiction 17 Aug 2005
2006,Best Short Story,25,Twilight States, Albert E. Cowdrey ,F&SF; Jul 2005
2006,Best Short Story,26,Calypso in Berlin, Elizabeth Hand ,Sci Fiction 13 Jul 2005
2006,Best Short Story,27,A Case of Consilience, Ken Macleod ,Nova Scotia: New Scottish Speculative Fiction
2006,Best Short Story,28,The Fate of Mice, Susan Palwick ,Asimov's Jan 2005
2005,Best SF Novel,1,The Baroque Cycle: The Confusion; The System of the World, Neal Stephenson ,Morrow
2005,Best SF Novel,2,Iron Sunrise, Charles Stross ,Ace
2005,Best SF Novel,3,Eastern Standard Tribe, Cory Doctorow ,Tor
2005,Best SF Novel,4,Forty Signs of Rain, Kim Stanley Robinson ,HarperCollins UK; Bantam
2005,Best SF Novel,5,The Algebraist, Iain M. Banks ,Orbit
2005,Best SF Novel,6,Camouflage, Joe Haldeman ,Ace
2005,Best SF Novel,7,Newton's Wake, Ken Macleod ,Orbit; Tor
2005,Best SF Novel,8,The Life of the World to Come, Kage Baker ,Tor
2005,Best SF Novel,9,River of Gods, Ian Mcdonald ,Simon & Schuster UK
2005,Best SF Novel,10,Cloud Atlas, David Mitchell ,Sceptre; Random House
2005,Best SF Novel,11,The Plot Against America, Philip Roth ,Houghton Mifflin
2005,Best SF Novel,12,For Us, The Living,Scribner
2005,Best SF Novel,13,Crucible, Nancy Kress ,Tor
2005,Best SF Novel,14,Air, Geoff Ryman ,St. Martin's
2005,Best SF Novel,15,Century Rain, Alastair Reynolds ,Gollancz; Ace 2005
2005,Best SF Novel,16,Banner of Souls, Liz Williams ,Bantam Spectra
2005,Best SF Novel,17,Exultant, Stephen Baxter ,Gollancz; Del Rey
2005,Best SF Novel,18,Stamping Butterflies, Jon Courtenay Grimwood ,Gollancz
2005,Best SF Novel,19,Lost in Transmission, Wil Mccarthy ,Bantam Spectra
2005,Best SF Novel,20,The Zenith Angle, Bruce Sterling ,Del Rey
2005,Best SF Novel,21,The Fourth Circle, Zoran Zivkovic ,Ministry of Whimsy
2005,Best SF Novel,22,Frek and the Elixir, Rudy Rucker ,Tor
2005,Best SF Novel,23,White Devils, Paul Mcauley ,Simon & Schuster UK; Tor
2005,Best SF Novel,24,Spondulix, Paul Di Filippo ,Cambrian
2005,Best SF Novel,25,Black Brillion, Matthew Hughes ,Tor
2005,Best SF Novel,26,The Language of Power, Rosemary Kirstein ,Del Rey
2005,Best SF Novel,27,Life, Gwyneth Jones ,Aqueduct Press
2005,Best SF Novel,28,City of Pearl, Karen Traviss ,Eos
2005,Best SF Novel,29,Polaris, Jack Mcdevitt ,Ace
